Provisional list of polling places released at beginning of election,,,,,,,,,,,,
State,DivisionNm,DivisionID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostcode,Latitude,Longitude
VIC,Scullin,232,Epping North,Galada Community Centre,Galada Community Centre,10C Forum Way,,EPPING,VIC,3076,-37.62224495,145.006443
VIC,Scullin,232,Epping South,Lalor North Secondary College,Lalor North Secondary,114 Childs Rd,,EPPING,VIC,3076,-37.661,145.035
VIC,Scullin,232,Epping Views,Epping Views Primary School,20 Mansfield St,,,EPPING,VIC,3076,-37.62848353,145.0236769
VIC,Scullin,232,Epping West,Harvest Home Primary School,365 Harvest Home Rd,,,EPPING,VIC,3076,-37.6226301,145.0014961
VIC,Scullin,232,Findon,,,,,,,,,
VIC,Scullin,232,Grimshaw (Scullin),,,,,,,,,
VIC,Scullin,232,Lalor,Lalor Secondary College,118 David St,,,LALOR,VIC,3075,-37.67297729,145.0290852
VIC,Scullin,232,Lalor East,Lalor East Primary School,39 Cleveland St,,,THOMASTOWN,VIC,3074,-37.6765,145.035
VIC,Scullin,232,Lalor North,Lalor North Primary School,2 Derna Cres,,,LALOR,VIC,3075,-37.66420348,145.0283638
VIC,Scullin,232,Lalor Park,Outer Northern Trade Training Centre,407 High St,,,LALOR,VIC,3075,-37.6680515,145.0102067
VIC,Scullin,232,Lalor South,,,,,,,,,
VIC,Scullin,232,Lalor West,Lalor Gardens Primary School,134 Kingsway Dr,,,LALOR,VIC,3075,-37.6636131,145.0015282
VIC,Scullin,232,Meadowglen,,,,,,,,,
VIC,Scullin,232,Mernda (Scullin),,,,,,,,,
VIC,Scullin,232,Mernda Central (Scullin),Mernda Central College,70 Breadalbane Ave,,,MERNDA,VIC,3754,-37.60535936,145.090497
VIC,Scullin,232,Mernda Park,Mernda Park Primary School,40 Riverdale Bvd,,,MERNDA,VIC,3754,-37.6144317,145.0959081
VIC,Scullin,232,Mernda Park (Scullin),,,,,,,,,
VIC,Scullin,232,Mernda South (Scullin),,,,,,,,,
VIC,Scullin,232,Mill Park,Mill Park Primary School,10 Blamey Ave,,,MILL PARK,VIC,3082,-37.6747,145.066
VIC,Scullin,232,Mill Park Central,Mill Park Secondary College (Middle Years Campus),Mill Park Secondary College,9-25 Moorhead Dr,,MILL PARK,VIC,3082,-37.6638,145.063
VIC,Scullin,232,Mill Park East,Plenty Parklands Primary School,48 Blossom Park Dr,,,MILL PARK,VIC,3082,-37.66934489,145.076653
VIC,Scullin,232,Mill Park Heights,Mill Park Heights Primary School,Mill Park Heights Primary,87-93 Pindari Ave,,MILL PARK,VIC,3082,-37.6569,145.051
VIC,Scullin,232,Mill Park Lakes,,,,,,,,,
VIC,Scullin,232,Mill Park Lakes East,,,,,,,,,
VIC,Scullin,232,Mill Park North,Mill Park Secondary College (Senior Campus),Mill Park Secondary College,19-33 Civic Dr,,EPPING,VIC,3076,-37.64559903,145.0617383
VIC,Scullin,232,Mill Park West,Findon Primary School,5 Cuthbert Dr,,,MILL PARK,VIC,3082,-37.6666,145.051
VIC,Scullin,232,Norris Bank (Scullin),,,,,,,,,
VIC,Scullin,232,South Morang,Morang South Primary School,77 Gorge Rd,,,SOUTH MORANG,VIC,3752,-37.6522,145.095
VIC,Scullin,232,South Morang Central,The Lakes South Morang College (Primary Campus),The Lakes South Morang (Prim campus),275 Gordons Rd,,SOUTH MORANG,VIC,3752,-37.6298894,145.0778491
VIC,Scullin,232,South Morang Lakes,The Lakes South Morang College,80 Jardier Tce,,,SOUTH MORANG,VIC,3752,-37.634011,145.07534
VIC,Scullin,232,The Stables,,,,,,,,,
VIC,Scullin,232,Thomastown,Thomastown Primary School,10 Spring St,,,THOMASTOWN,VIC,3074,-37.6825,145.012
VIC,Scullin,232,Thomastown East,Thomastown East Primary School,82 Cedar St,,,THOMASTOWN,VIC,3074,-37.68044,145.02498
VIC,Scullin,232,Thomastown Heights,St Clare's Primary School,3 Harbard St,,,THOMASTOWN,VIC,3074,-37.67772359,144.998217
VIC,Scullin,232,Thomastown Meadows,Thomastown Meadows Primary School,13-21 Diplomat Drive,,,THOMASTOWN,VIC,3074,-37.6826,144.993
VIC,Scullin,232,Thomastown North,St Catherine's Primary School,St Catherines School,2 Lascelles Dr,,LALOR,VIC,3075,-37.66596,145.00305
VIC,Scullin,232,Thomastown West,Thomastown Secondary College,Thomastown Secondary College,80-96 Main St,,THOMASTOWN,VIC,3074,-37.67889984,145.0020036
VIC,Scullin,232,Wollert South,Edgars Creek Primary School,Edgars Creek Primary School,45 Macedon Pde,,WOLLERT,VIC,3750,-37.60936085,145.0036885
VIC,Wannon,233,Aireys Inlet,Aireys Inlet Community Centre,6 Great Ocean Rd,,,AIREYS INLET,VIC,3231,-38.45624703,144.1077318
VIC,Wannon,233,Allansford,Allansford Primary School,Frank St,,,ALLANSFORD,VIC,3277,-38.386177,142.589816
VIC,Wannon,233,Anglesea,Anglesea Memorial Hall,1b McMillan St,,,ANGLESEA,VIC,3230,-38.40965,144.18414
VIC,Wannon,233,Apollo Bay,Apollo Bay Leisure Centre,26 Costin St,,,APOLLO BAY,VIC,3233,-38.75292505,143.6602313
VIC,Wannon,233,Ararat,Ararat Senior Citizens Rooms,Ararat Performing Arts Centre - Town,193 Barkly St,,ARARAT,VIC,3377,-37.28356619,142.9324895
VIC,Wannon,233,Ararat West,Ararat College,4-30 Barkly St,,,ARARAT,VIC,3377,-37.2863477,142.9221768
VIC,Wannon,233,Balmoral,Balmoral Mechanics Hall,26 Glendinning St,,,BALMORAL,VIC,3407,-37.248674,141.84222
VIC,Wannon,233,Beaufort,Beeripmo Development Centre,1-3 Lawrence St,,,BEAUFORT,VIC,3373,-37.42799688,143.3841825
VIC,Wannon,233,Beeac,Beeac Primary School,45 Lang St,,,BEEAC,VIC,3251,-38.19418286,143.6441927
VIC,Wannon,233,Birregurra,Birregurra Community Health Centre,28-30 Strachan St,,,BIRREGURRA,VIC,3242,-38.33617,143.7863
VIC,Wannon,233,Bolwarra,Bolwarra Primary School,249 Princes Hwy,,,BOLWARRA,VIC,3305,-38.28142923,141.6144382
VIC,Wannon,233,Branxholme,Branxholme Public Hall,98 McNichol St,,,BRANXHOLME,VIC,3302,-37.85733233,141.7964636
VIC,Wannon,233,Camperdown,Camperdown College,1 Wilson St,,,CAMPERDOWN,VIC,3260,-38.23939072,143.1454771
VIC,Wannon,233,Cape Clear,,,,,,,,,
VIC,Wannon,233,Carpendeit,Carpendeit Public Hall,417 Ansons Rd,,,CARPENDEIT,VIC,3260,-38.37006054,143.2419388
VIC,Wannon,233,Casterton,Casterton Town Hall,67-71 Henty St,,,CASTERTON,VIC,3311,-37.58479977,141.4052533
VIC,Wannon,233,Cavendish,Cavendish Memorial Hall,32-34 Barker St,,,CAVENDISH,VIC,3314,-37.5281,142.04
VIC,Wannon,233,Cobden,Cobden Civic Hall,53-55 Victoria St,,,COBDEN,VIC,3266,-38.32700532,143.0770895
VIC,Wannon,233,Colac East,Colac Primary School,Lyons St,,,COLAC,VIC,3250,-38.3373,143.598
VIC,Wannon,233,Colac West,Colac South West Primary School,238 Wilson St,,,COLAC,VIC,3250,-38.34335949,143.5721071
VIC,Wannon,233,Coleraine,Coleraine Primary School,124 Church St,,,COLERAINE,VIC,3315,-37.602452,141.685308
VIC,Wannon,233,Concongella (Wannon),,,,,,,,,
VIC,Wannon,233,Cororooke,Cororooke Public Hall,580 Corangamite Lake Rd,,,COROROOKE,VIC,3254,-38.28408388,143.5223425
VIC,Wannon,233,Cressy,Cressy Public Hall,41 Yarima Rd,,,CRESSY,VIC,3322,-38.03038803,143.6339876
VIC,Wannon,233,Dartmoor,Dartmoor Primary School,76 Greenham St,,,DARTMOOR,VIC,3304,-37.92277802,141.2764652
VIC,Wannon,233,Deans Marsh,Deans Marsh Public Hall,10 Pennyroyal Valley Rd,,,DEANS MARSH,VIC,3235,-38.39904644,143.8846114
VIC,Wannon,233,Dereel,,,,,,,,,
VIC,Wannon,233,Derrinallum,Derrinallum Community Hall,74 Main St,,,DERRINALLUM,VIC,3325,-37.94826313,143.2168146
VIC,Wannon,233,Dunkeld,Dunkeld Community Centre,14 Sterling St,,,DUNKELD,VIC,3294,-37.6513912,142.3420858
VIC,Wannon,233,Ecklin South,Ecklin Hall,Timboon-Terang Rd,,,ECKLIN SOUTH,VIC,3265,-38.3885,142.91
VIC,Wannon,233,Elliminyt,Elliminyt Primary School,135 Slater St,,,ELLIMINYT,VIC,3250,-38.36146259,143.5837306
VIC,Wannon,233,Elmhurst,Elmhurst Mechanics Institute,34 High St,,,ELMHURST,VIC,3469,-37.17979245,143.2503624
VIC,Wannon,233,Forrest,Forrest Public Hall,14 Grant St,,,FORREST,VIC,3236,-38.51519522,143.7139016
VIC,Wannon,233,Gellibrand River,Gellibrand Public Hall,1 Old Main Rd,,,GELLIBRAND,VIC,3239,-38.52040299,143.5380965
VIC,Wannon,233,Glenthompson,Glenthompson Memorial Hall,13 McLennan St,,,GLENTHOMPSON,VIC,3293,-37.63807222,142.548032
VIC,Wannon,233,Great Western,,,,,,,,,
VIC,Wannon,233,Haddon,,,,,,,,,
VIC,Wannon,233,Halls Gap,,,,,,,,,
VIC,Wannon,233,Hamilton,Hamilton Senior Citizens Rooms,100 Lonsdale St,,,HAMILTON,VIC,3300,-37.74108,142.02468
VIC,Wannon,233,Hamilton North,Patterson Park Hall,194 King St,,,HAMILTON,VIC,3300,-37.732116,142.0257005
VIC,Wannon,233,Hawkesdale,Hawkesdale College,Hawkesdale P-12 College,65 Mitchell St,,HAWKESDALE,VIC,3287,-38.10662791,142.3191984
VIC,Wannon,233,Heywood,Heywood Senior Citizens,5 Hunter St,,,HEYWOOD,VIC,3304,-38.1312425,141.6323692
VIC,Wannon,233,Irrewillipe,Irrewillipe Memorial Hall,2470 Irrewillipe Rd,,,IRREWILLIPE,VIC,3250,-38.4113,143.443
VIC,Wannon,233,Koroit,Koroit Senior Citizens Rooms,102 High St,,,KOROIT,VIC,3282,-38.29312076,142.3676152
VIC,Wannon,233,Lake Bolac,Lake Bolac P-12 College,90 Montgomery St,,,LAKE BOLAC,VIC,3351,-37.720229,142.839287
VIC,Wannon,233,Lavers Hill,Lavers Hill Public Hall,43-47 Great Ocean Rd,,,LAVERS HILL,VIC,3238,-38.68271765,143.387357
VIC,Wannon,233,Lexton,Lexton Community Centre,Lexton PO,1 Goldsmith St,,LEXTON,VIC,3352,-37.2749641,143.5143302
VIC,Wannon,233,Linton,,,,,,,,,
VIC,Wannon,233,Lismore,Lismore Primary School,77 William St,,,LISMORE,VIC,3324,-37.95440878,143.3392966
VIC,Wannon,233,Lorne,Lorne Community Connect,Senior Citizens,2 Otway St,,LORNE,VIC,3232,-38.5367571,143.9729304
VIC,Wannon,233,Macarthur,Macarthur Primary School,23 Russell St,,,MACARTHUR,VIC,3286,-38.03097781,142.0016397
VIC,Wannon,233,Mailors Flat,Mailors Flat Hall,837 Warrnambool-Caramut Rd,,,MAILORS FLAT,VIC,3275,-38.29075734,142.4732866
VIC,Wannon,233,Merino,Merino Consolidated Primary School,49 Paschendale Rd,,,MERINO,VIC,3310,-37.70812556,141.5489348
VIC,Wannon,233,Mortlake,Mortlake Soldiers Memorial Hall,Shaw St,,,MORTLAKE,VIC,3272,-38.078683,142.812579
VIC,Wannon,233,Moyston,Moyston Public Hall,12 Brooke St,,,MOYSTON,VIC,3377,-37.30254779,142.7660587
VIC,Wannon,233,Napoleons,,,,,,,,,
VIC,Wannon,233,Narrawong,Narrawong Mechanics Hall,61 Windham St,,,NARRAWONG,VIC,3285,-38.25373832,141.710102
VIC,Wannon,233,Nelson,Nelson Community Hall,Nelson Com,16 Leake St,,NELSON,VIC,3292,-38.04911425,141.0059928
VIC,Wannon,233,Noorat,Noorat Primary School,1-7 Mackinnons Bridge Rd,,,NOORAT,VIC,3265,-38.19039231,142.9285292
VIC,Wannon,233,Nullawarre,Nullawarre Public Hall,2184 Timboon-Nullawarre Rd,,,NULLAWARRE,VIC,3268,-38.46959854,142.7547119
VIC,Wannon,233,Panmure,Panmure Mechanics Institute,8828 Princes Hwy,,,PANMURE,VIC,3265,-38.33497795,142.7292069
VIC,Wannon,233,Penshurst,Penshurst Memorial Hall,21 Martin St,,,PENSHURST,VIC,3289,-37.87615084,142.2898274
VIC,Wannon,233,Peterborough,Peterborough Community Hall,19 Macs St,,,PETERBOROUGH,VIC,3270,-38.60728271,142.8768968
VIC,Wannon,233,Port Campbell,Port Campbell Recreation Reserve,24 Desailly St,,,PORT CAMPBELL,VIC,3269,-38.61553688,143.0026066
VIC,Wannon,233,Port Fairy,St Patrick's School,9-11 William St,,,PORT FAIRY,VIC,3284,-38.386,142.232
VIC,Wannon,233,Portland Central,Portland Drill Hall,Drill Hall,26 Bentinck St,,PORTLAND,VIC,3305,-38.35246851,141.6068348
VIC,Wannon,233,Portland North,Portland North Primary School,42 School Rd,,,PORTLAND NORTH,VIC,3305,-38.31742608,141.5712957
VIC,Wannon,233,Portland North Central,,,,,,,,,
VIC,Wannon,233,Portland South,Bundarra Primary School,124 Fawthrop Street,,,PORTLAND,VIC,3305,-38.36244,141.59241
VIC,Wannon,233,Princetown,Wiridjil Hall,2200 Princetown Rd,,,PRINCETOWN,VIC,3269,-38.6205,143.153
VIC,Wannon,233,Purnim,Purnim Public Hall,1711 Hopkins Hwy,,,PURNIM,VIC,3278,-38.28071614,142.6177633
VIC,Wannon,233,Rokewood,,,,,,,,,
VIC,Wannon,233,Ross Creek,,,,,,,,,
VIC,Wannon,233,Scotts Creek,Scotts Creek Public Hall,Cobden-Timboon Rd,,,SCOTTS CREEK,VIC,3267,-38.4469,143.051
VIC,Wannon,233,Simpson,Simpson Primary School,19 Barramul St,,,SIMPSON,VIC,3266,-38.49929047,143.2067037
VIC,Wannon,233,Skipton,Skipton Mechanics Institute Hall,5 Anderson St,,,SKIPTON,VIC,3361,-37.68695696,143.3645204
VIC,Wannon,233,Smythesdale,,,,,,,,,
VIC,Wannon,233,Snake Valley,Snake Valley Community Hall,Snake Valley Public Hall,875 Linton-Carngham Rd,,SNAKE VALLEY,VIC,3351,-37.6214,143.586
VIC,Wannon,233,Stawell,,,,,,,,,
VIC,Wannon,233,Stawell West,,,,,,,,,
VIC,Wannon,233,Tarrington,Tarrington Lutheran Church Hall,7901 Hamilton Hwy,,,TARRINGTON,VIC,3301,-37.76621449,142.0942602
VIC,Wannon,233,Terang,Terang Civic Centre,105 High St,,,TERANG,VIC,3264,-38.24167455,142.9167907
VIC,Wannon,233,Timboon,Timboon and District Public Hall,57 Bailey St,,,TIMBOON,VIC,3268,-38.483222,142.97317
VIC,Wannon,233,Warrion,Warrion Public Hall,633 Coragulac-Beeac Rd,,,WARRION,VIC,3249,-38.22207395,143.5720771
VIC,Wannon,233,Warrnambool,Temperance Hall,193-195 Koroit St,,,WARRNAMBOOL,VIC,3280,-38.38276483,142.4808201
VIC,Wannon,233,Warrnambool Central,Warrnambool Primary School,3-13 Jamieson St,,,WARRNAMBOOL,VIC,3280,-38.37687733,142.4822812
VIC,Wannon,233,Warrnambool East,Our Lady Help of Christians Primary School,Our Lady Help of Christians SC,28 Selby Rd,,WARRNAMBOOL,VIC,3280,-38.38576484,142.5196971
VIC,Wannon,233,Warrnambool North Central,St Joseph's Primary School,St Josephs Primary School,70 Botanic Rd,,WARRNAMBOOL,VIC,3280,-38.37177143,142.4864329
VIC,Wannon,233,Warrnambool West,Brauer College,37 Caramut Rd,,,WARRNAMBOOL,VIC,3280,-38.35973524,142.4601008
VIC,Wannon,233,Waubra,Waubra Primary School,2110 Sunraysia Hwy,,,WAUBRA,VIC,3352,-37.3539544,143.6343838
VIC,Wannon,233,Willaura,Willaura Primary School,14-32 Warranooke St,,,WILLAURA,VIC,3379,-37.54423266,142.739205
VIC,Wannon,233,Winchelsea (Wannon),Winchelsea Senior Citizens Hall,36-40 Harding St,,,WINCHELSEA,VIC,3241,-38.24099424,143.9927037
VIC,Wannon,233,Winchelsea South (Wannon),Wurdale Memorial Hall,220 Wurdale Rd,,,WINCHELSEA SOUTH,VIC,3241,-38.3165,144.01
VIC,Wannon,233,Wiridjil,,,,,,,,,
VIC,Wannon,233,Woodford,Woodford Primary School,8 Victoria St,,,WOODFORD,VIC,3281,-38.31700459,142.4846514
VIC,Wannon,233,Woolsthorpe,Woolsthorpe Primary School,12 Manifold St,,,WOOLSTHORPE,VIC,3276,-38.1875,142.432
VIC,Wannon,233,Yambuk,Yambuk Hall,4225 Princes Hwy,,,YAMBUK,VIC,3285,-38.3166,142.067
VIC,Wills,234,Anstey,,,,,,,,,
VIC,Wills,234,Brunswick,St Ambrose Church Hall,3 Dawson St,,,BRUNSWICK,VIC,3056,-37.7715,144.96
VIC,Wills,234,Brunswick East (Wills),Holy Trinity Serbian Church,1 Noel St,,,BRUNSWICK EAST,VIC,3057,-37.77278788,144.9802432
VIC,Wills,234,Brunswick North,Brunswick North Primary School,North Brunswick Primary,144 Pearson St,,BRUNSWICK WEST,VIC,3055,-37.7599,144.951
VIC,Wills,234,Brunswick North East,Brunswick East Primary School,195a Stewart St,,,BRUNSWICK EAST,VIC,3057,-37.76520324,144.9796739
VIC,Wills,234,Brunswick North West,Brunswick North West Primary School,3 Culloden St,,,BRUNSWICK WEST,VIC,3055,-37.75698684,144.9444259
VIC,Wills,234,Brunswick South,Temple Park Senior Citizens Centre,24 Gray St,,,BRUNSWICK,VIC,3056,-37.77430081,144.9526329
VIC,Wills,234,Brunswick South East (Wills),Brunswick South Primary School,56 Brunswick Rd,,,BRUNSWICK EAST,VIC,3057,-37.7787012,144.9728497
VIC,Wills,234,Brunswick South West,Brunswick South West Primary School,5A South Daly St,,,BRUNSWICK WEST,VIC,3055,-37.77063355,144.9435144
VIC,Wills,234,Brunswick West,St Joseph's School Hall,St Joseph's School,185 Hope St,,BRUNSWICK WEST,VIC,3055,-37.76208644,144.943297
VIC,Wills,234,Coburg,Coburg Primary School,98 Bell St,,,COBURG,VIC,3058,-37.74101867,144.9660086
VIC,Wills,234,Coburg East,Antonine College Cedar Campus,130 Harding St,,,COBURG,VIC,3058,-37.74675058,144.9782742
VIC,Wills,234,Coburg Lake (Wills),Lake Park Kindergarten,20a Carr St,,,COBURG NORTH,VIC,3058,-37.73010374,144.9687707
VIC,Wills,234,Coburg North,St Linus' Church Hall,21 Glyndon Ave,,,COBURG NORTH,VIC,3058,-37.7217,144.959
VIC,Wills,234,Coburg North West,Coburg North Primary School,180 Ohea St,,,COBURG,VIC,3058,-37.73535428,144.9519684
VIC,Wills,234,Coburg South,Coburg Uniting Church,19 Victoria St,,,COBURG,VIC,3058,-37.74321154,144.9643995
VIC,Wills,234,Coburg West,Coburg West Primary School,185-187 Reynard St,,,COBURG,VIC,3058,-37.74705375,144.9477439
VIC,Wills,234,Fawkner,John Fawkner Secondary College,Fawkner Secondary College,51 Jukes Rd,,FAWKNER,VIC,3060,-37.70251968,144.9717787
VIC,Wills,234,Fawkner East,Fawkner Primary School,40 Lorne St,,,FAWKNER,VIC,3060,-37.7159,144.974
VIC,Wills,234,Fawkner North,Moomba Park Primary School,111 Anderson Rd,,,FAWKNER,VIC,3060,-37.69572364,144.9667041
VIC,Wills,234,Gaffney,,,,,,,,,
VIC,Wills,234,Glenroy,Glenroy College,Box Forest College,120 Glenroy Rd,,GLENROY,VIC,3046,-37.70488104,144.9267561
VIC,Wills,234,Glenroy East,Belle Vue Park Primary School,73 Morell St,,,GLENROY,VIC,3046,-37.7012,144.943
VIC,Wills,234,Glenroy North,Glenroy Specialist School,Koori Open Door Education,208 Hilton St,,GLENROY,VIC,3046,-37.69949402,144.9195955
VIC,Wills,234,Glenroy West,Glenroy West Primary School,60 William St,,,GLENROY,VIC,3046,-37.7056684,144.9081087
VIC,Wills,234,Gowrie Park,,,,,,,,,
VIC,Wills,234,Hadfield,Westbreen Primary School,2-10 Pascoe St,,,PASCOE VALE,VIC,3044,-37.71624073,144.93576
VIC,Wills,234,Lake Park (Wills),,,,,,,,,
VIC,Wills,234,Melbourne (Wills),Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",1 Convention Centre Pl,,SOUTH WHARF,VIC,3006,-37.825282,144.95182
VIC,Wills,234,Melville,,,,,,,,,
VIC,Wills,234,Merlynston,,,,,,,,,
VIC,Wills,234,Merri (Wills),,,,,,,,,
VIC,Wills,234,Mitchell,,,,,,,,,
VIC,Wills,234,Moomba Park,,,,,,,,,
VIC,Wills,234,Moreland,Moreland Primary School,Moreland Kindergarten,157-163 Moreland Rd,,COBURG,VIC,3058,-37.75561074,144.9668812
VIC,Wills,234,Moreland South,St Margaret Mary's Parish Hall,68 Donald St,,,BRUNSWICK,VIC,3056,-37.7582,144.968
VIC,Wills,234,Murray (Wills),Newlands Senior Citizens Centre,49-53 Murray Rd,,,COBURG,VIC,3058,-37.73596,144.98146
VIC,Wills,234,Oak Park,Oak Park Primary School,23-33 Willett Ave,,,OAK PARK,VIC,3046,-37.7156,144.914
VIC,Wills,234,Oak Park West,Glenroy/Oak Park Baptist Church,9-11 Watt Ave,,,OAK PARK,VIC,3046,-37.7198,144.928
VIC,Wills,234,Pascoe Vale,Pascoe Vale Neighbourhood Facility,7 Prospect St,,,PASCOE VALE,VIC,3044,-37.72844186,144.9369465
VIC,Wills,234,Pascoe Vale Central,Antonine College St Joseph Campus,71 Grandview Ave,,,PASCOE VALE SOUTH,VIC,3044,-37.74090372,144.9430754
VIC,Wills,234,Pascoe Vale Middle,Pascoe Vale Primary School,362 Gaffney St,,,PASCOE VALE,VIC,3044,-37.7312331,144.9374781
VIC,Wills,234,Pascoe Vale North,Pascoe Vale North Primary School,19 Kent Rd,,,PASCOE VALE,VIC,3044,-37.7216,144.948
VIC,Wills,234,Pascoe Vale South,Pascoe Vale South Primary School,Pascoe Vale South Primary,411-429 Reynard St,,PASCOE VALE SOUTH,VIC,3044,-37.7457,144.936
VIC,Wills,234,Pascoe Vale West,,,,,,,,,
VIC,Wills,234,Strathmore North (Wills),1st Scout Group Hall Strathmore ,136A Lebanon St,,,STRATHMORE,VIC,3041,-37.72431477,144.910164
QLD,Blair,304,Brassall,Brassall Congregational Church,3 Jellicoe St,,,BRASSALL,QLD,4305,-27.594217,152.739339
QLD,Blair,304,Brassall North,Ipswich State High School,1 Hunter St,,,BRASSALL,QLD,4305,-27.59004451,152.7444649
QLD,Blair,304,Bundamba,Oasis Church of Christ ,25 Byrne St,,,BUNDAMBA,QLD,4304,-27.60513176,152.8130698
QLD,Blair,304,Bundamba South,Bundamba State School,221 Brisbane Rd,,,BUNDAMBA,QLD,4304,-27.61214948,152.8051144
QLD,Blair,304,Churchill,Churchill State School,264A Warwick Rd,,,CHURCHILL,QLD,4305,-27.64310466,152.7526397
QLD,Blair,304,Collingwood Park (Blair),Collingwood Park State School,12-16 Burrel St,,,COLLINGWOOD PARK,QLD,4301,-27.61511,152.862798
QLD,Blair,304,Collingwood Park South,Woodlinks State School,7 Woodlinks Way,,,COLLINGWOOD PARK,QLD,4301,-27.63070431,152.8540446
QLD,Blair,304,Coominya,Coominya State School,7 Cornhill St,,,COOMINYA,QLD,4312,-27.391809,152.5002
QLD,Blair,304,Deebing Heights,Deebing Heights State School,81 Rawlings Rd,,,DEEBING HEIGHTS,QLD,4306,-27.673387,152.749897
QLD,Blair,304,East Ipswich,Ipswich East State School,18 Jacaranda St,,,EAST IPSWICH,QLD,4305,-27.606506,152.776806
QLD,Blair,304,Esk,Esk State School,49 East St,,,ESK,QLD,4312,-27.247324,152.425811
QLD,Blair,304,Fernvale,Fernvale State School,1605 Brisbane Valley Hwy,,,FERNVALE,QLD,4306,-27.4471,152.644
QLD,Blair,304,Flinders View,City Hope Church,7 Rex Hills Dr,,,RIPLEY,QLD,4306,-27.657521,152.780322
QLD,Blair,304,Glamorgan Vale,Glamorgan Vale State School,750 Glamorgan Vale Rd,,,GLAMORGAN VALE,QLD,4306,-27.51531131,152.6321459
QLD,Blair,304,Grandchester,Grandchester State School,35 School Rd,,,GRANDCHESTER,QLD,4340,-27.66642328,152.4652342
QLD,Blair,304,Haigslea,Haigslea State School,760 Thagoona Haigslea Rd,,,HAIGSLEA,QLD,4306,-27.57199141,152.6290082
QLD,Blair,304,Ipswich Central,Ipswich Central State School,2A Griffith Rd,,,IPSWICH,QLD,4305,-27.62119813,152.7685636
QLD,Blair,304,Karalee,Karalee State School,77 Arthur Summervilles Rd,,,KARALEE,QLD,4306,-27.56256508,152.8248486
QLD,Blair,304,Karana Downs,Mount Crosby State School,541-561 Mount Crosby Rd,,,KARANA DOWNS,QLD,4306,-27.55124797,152.8081839
QLD,Blair,304,Kilcoy,Kilcoy Memorial Hall,cnr McCauley St & Kennedy St,,,KILCOY,QLD,4515,-26.94121,152.56434
QLD,Blair,304,Leichhardt,Leichhardt State School,72 Samford Rd,,,LEICHHARDT,QLD,4305,-27.62394008,152.7369076
QLD,Blair,304,Lowood,Lowood State High School,Prospect St,,,LOWOOD,QLD,4311,-27.4668,152.583
QLD,Blair,304,Marburg,Marburg State School,Louisa St,,,MARBURG,QLD,4346,-27.562249,152.593419
QLD,Blair,304,Minden,Minden State School,1032 Lowood Minden Rd,,,MINDEN,QLD,4311,-27.55433253,152.5434397
QLD,Blair,304,Moore,Moore Soldiers Memorial Hall,9 Main St N,,,MOORE,QLD,4314,-26.893558,152.289447
QLD,Blair,304,Mount Kilcoy,Mount Kilcoy State School,251 Jenkinsons Rd,,,MOUNT KILCOY,QLD,4515,-26.87411781,152.5866486
QLD,Blair,304,Mount Tarampa,Mount Tarampa State School,9 Profkes Rd,,,MOUNT TARAMPA,QLD,4311,-27.4553252,152.4898681
QLD,Blair,304,Newtown Ipswich,Glebe Rd Kindergarten & Pre-school,52 Glebe Rd,,,NEWTOWN,QLD,4305,-27.6159,152.777245
QLD,Blair,304,North Booval,Ipswich Uniting Church,114 Jacaranda St,,,NORTH BOOVAL,QLD,4304,-27.607549,152.785269
QLD,Blair,304,North Ipswich,Ipswich North State School,cnr Downs St & Fitzgibbon St,,,NORTH IPSWICH,QLD,4305,-27.60264808,152.7631285
QLD,Blair,304,One Mile,Immaculate Heart Catholic Primary,24 Old Toowoomba Rd,,,LEICHHARDT,QLD,4305,-27.6293,152.739
QLD,Blair,304,Pine Mountain,Pine Mountain Public Hall,840 Pine Mountain Rd,,,PINE MOUNTAIN,QLD,4306,-27.54383178,152.7113939
QLD,Blair,304,Raceview,Raceview State School,96 Wildey St,,,RACEVIEW,QLD,4305,-27.64082387,152.7831628
QLD,Blair,304,Raceview West,Whitehill Church of Christ,219 Whitehill Rd,,,RACEVIEW,QLD,4305,-27.63976554,152.7670438
QLD,Blair,304,Raymonds Hill,St Joseph's Primary School,42 Pine Mountain Rd,,,NORTH IPSWICH,QLD,4305,-27.59061528,152.7559811
QLD,Blair,304,Redbank Plains (Blair),Redbank Plains State School,39-53 School Rd,,,REDBANK PLAINS,QLD,4301,-27.6484,152.851
QLD,Blair,304,Redbank Plains East (Blair),Redbank Plains State High School,136 Willow Rd,,,REDBANK PLAINS,QLD,4301,-27.65162652,152.8691754
QLD,Blair,304,Riverview,Riverview Community Centre,138 Old Ipswich Rd,,,RIVERVIEW,QLD,4303,-27.60287195,152.8483944
QLD,Blair,304,Rosewood,Rosewood State High School,46 Lanefield Rd,,,ROSEWOOD,QLD,4340,-27.63703196,152.5860444
QLD,Blair,304,Sadliers Crossing,Blair State School,cnr Cribb St & Burnett St,,,SADLIERS CROSSING,QLD,4305,-27.612324,152.748655
QLD,Blair,304,Silkstone,Silkstone State School,cnr Molloy St & Glebe Rd,,,SILKSTONE,QLD,4304,-27.6178,152.784
