2022 Federal Election Senate First Preferences By Polling Place for Division 319 [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:50 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Group,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,319,Clark,8443,Moonah East,N,37368,2,"PICKERING, Matthew",Informed Medical Options Party,0
TAS,319,Clark,8443,Moonah East,UG,37794,1,"CROTHERS, Steve",Independent,2
TAS,319,Clark,8443,Moonah East,UG,36253,2,"EDWARDS, Fenella",Independent,2
TAS,319,Clark,8443,Moonah East,ZZ,0,99,INFORMAL,,44
TAS,319,Clark,8445,Cascades,A,37932,0,A Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,7
TAS,319,Clark,8445,Cascades,A,36347,1,"DUDLEY, Todd",Sustainable Australia Party - Stop Overdevelopment / Corruption,3
TAS,319,Clark,8445,Cascades,A,36352,2,"LOCKWOOD, Daria",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
TAS,319,Clark,8445,Cascades,B,37936,0,B Above-the-line Votes,Pauline Hanson's One Nation,15
TAS,319,Clark,8445,Cascades,B,37419,1,"MAV, Steve",Pauline Hanson's One Nation,1
TAS,319,Clark,8445,Cascades,B,37421,2,"BUTTON, Norelle",Pauline Hanson's One Nation,0
TAS,319,Clark,8445,Cascades,C,37934,0,C Above-the-line Votes,Animal Justice Party,8
TAS,319,Clark,8445,Cascades,C,36512,1,"DAVIS, Ivan",Animal Justice Party,0
TAS,319,Clark,8445,Cascades,C,36517,2,"THOMAS-WURTH, Virginia",Animal Justice Party,0
TAS,319,Clark,8445,Cascades,D,37940,0,D Above-the-line Votes,Australian Labor Party,118
TAS,319,Clark,8445,Cascades,D,37063,1,"URQUHART, Anne",Australian Labor Party,18
TAS,319,Clark,8445,Cascades,D,37079,2,"POLLEY, Helen",Australian Labor Party,5
TAS,319,Clark,8445,Cascades,D,37085,3,"RAINBIRD, Kate",Australian Labor Party,7
TAS,319,Clark,8445,Cascades,D,37103,4,"HULME, Daniel",Australian Labor Party,1
TAS,319,Clark,8445,Cascades,D,37113,5,"ROBERTS, Wayne",Australian Labor Party,2
TAS,319,Clark,8445,Cascades,D,37119,6,"GOURLAY, Chris",Australian Labor Party,1
TAS,319,Clark,8445,Cascades,E,37942,0,E Above-the-line Votes,Legalise Cannabis Australia,8
TAS,319,Clark,8445,Cascades,E,37610,1,"OWEN, Matt",Legalise Cannabis Australia,0
TAS,319,Clark,8445,Cascades,E,37612,2,"FITZGIBBON, Oliver",Legalise Cannabis Australia,0
TAS,319,Clark,8445,Cascades,F,37933,0,F Above-the-line Votes,"Shooters, Fishers and Farmers Party",2
TAS,319,Clark,8445,Cascades,F,36364,1,"WILLIAMS, Ray","Shooters, Fishers and Farmers Party",1
TAS,319,Clark,8445,Cascades,F,36369,2,"DI FALCO, Carlo","Shooters, Fishers and Farmers Party",0
TAS,319,Clark,8445,Cascades,F,36372,3,"JONES, Brenton Ronald","Shooters, Fishers and Farmers Party",0
TAS,319,Clark,8445,Cascades,G,37943,0,G Above-the-line Votes,Australian Federation Party,0
TAS,319,Clark,8445,Cascades,G,37791,1,"BROOMHALL, Ray",Australian Federation Party,3
TAS,319,Clark,8445,Cascades,G,37793,2,"STRINGER, Justin",Australian Federation Party,0
TAS,319,Clark,8445,Cascades,H,37931,0,H Above-the-line Votes,The Local Party,14
TAS,319,Clark,8445,Cascades,H,37054,1,"MINSHULL, Leanne",The Local Party,23
TAS,319,Clark,8445,Cascades,H,37062,2,"POULTON, Linda",The Local Party,1
TAS,319,Clark,8445,Cascades,H,37066,3,"VAN RAAY, Lara",The Local Party,2
TAS,319,Clark,8445,Cascades,I,37938,0,I Above-the-line Votes,The Greens,200
TAS,319,Clark,8445,Cascades,I,37423,1,"WHISH-WILSON, Peter",The Greens,123
TAS,319,Clark,8445,Cascades,I,37427,2,"BLEYER, Vanessa",The Greens,6
TAS,319,Clark,8445,Cascades,I,37431,3,"BADGER, Tabatha",The Greens,0
TAS,319,Clark,8445,Cascades,J,37935,0,J Above-the-line Votes,Liberal Democrats,6
TAS,319,Clark,8445,Cascades,J,37012,1,"FIELD, Topher",Liberal Democrats,0
TAS,319,Clark,8445,Cascades,J,37021,2,"CROFT, Chris",Liberal Democrats,0
TAS,319,Clark,8445,Cascades,K,37930,0,K Above-the-line Votes,United Australia Party,5
TAS,319,Clark,8445,Cascades,K,36282,1,"ADAMS, Diana",United Australia Party,0
TAS,319,Clark,8445,Cascades,K,36293,2,"HENNESSY, Alan",United Australia Party,0
TAS,319,Clark,8445,Cascades,L,37937,0,L Above-the-line Votes,Liberal,65
TAS,319,Clark,8445,Cascades,L,37124,1,"DUNIAM, Jonno",Liberal,3
TAS,319,Clark,8445,Cascades,L,37131,2,"ASKEW, Wendy",Liberal,2
TAS,319,Clark,8445,Cascades,L,37132,3,"ABETZ, Eric",Liberal,12
TAS,319,Clark,8445,Cascades,M,37941,0,M Above-the-line Votes,Jacqui Lambie Network,20
TAS,319,Clark,8445,Cascades,M,37425,1,"TYRRELL, Tammy",Jacqui Lambie Network,8
TAS,319,Clark,8445,Cascades,M,37430,2,"GROAT, Sarah",Jacqui Lambie Network,0
TAS,319,Clark,8445,Cascades,M,37432,3,"LAMBIE, Tom",Jacqui Lambie Network,4
TAS,319,Clark,8445,Cascades,N,37939,0,N Above-the-line Votes,Informed Medical Options Party,0
TAS,319,Clark,8445,Cascades,N,37346,1,"KERSHAW, Lynne",Informed Medical Options Party,0
TAS,319,Clark,8445,Cascades,N,37368,2,"PICKERING, Matthew",Informed Medical Options Party,0
TAS,319,Clark,8445,Cascades,UG,37794,1,"CROTHERS, Steve",Independent,5
TAS,319,Clark,8445,Cascades,UG,36253,2,"EDWARDS, Fenella",Independent,0
TAS,319,Clark,8445,Cascades,ZZ,0,99,INFORMAL,,12
TAS,319,Clark,8446,Chigwell,A,37932,0,A Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,8
TAS,319,Clark,8446,Chigwell,A,36347,1,"DUDLEY, Todd",Sustainable Australia Party - Stop Overdevelopment / Corruption,2
TAS,319,Clark,8446,Chigwell,A,36352,2,"LOCKWOOD, Daria",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
TAS,319,Clark,8446,Chigwell,B,37936,0,B Above-the-line Votes,Pauline Hanson's One Nation,34
TAS,319,Clark,8446,Chigwell,B,37419,1,"MAV, Steve",Pauline Hanson's One Nation,11
TAS,319,Clark,8446,Chigwell,B,37421,2,"BUTTON, Norelle",Pauline Hanson's One Nation,3
TAS,319,Clark,8446,Chigwell,C,37934,0,C Above-the-line Votes,Animal Justice Party,14
TAS,319,Clark,8446,Chigwell,C,36512,1,"DAVIS, Ivan",Animal Justice Party,4
TAS,319,Clark,8446,Chigwell,C,36517,2,"THOMAS-WURTH, Virginia",Animal Justice Party,0
TAS,319,Clark,8446,Chigwell,D,37940,0,D Above-the-line Votes,Australian Labor Party,369
TAS,319,Clark,8446,Chigwell,D,37063,1,"URQUHART, Anne",Australian Labor Party,20
TAS,319,Clark,8446,Chigwell,D,37079,2,"POLLEY, Helen",Australian Labor Party,8
TAS,319,Clark,8446,Chigwell,D,37085,3,"RAINBIRD, Kate",Australian Labor Party,10
TAS,319,Clark,8446,Chigwell,D,37103,4,"HULME, Daniel",Australian Labor Party,4
TAS,319,Clark,8446,Chigwell,D,37113,5,"ROBERTS, Wayne",Australian Labor Party,1
TAS,319,Clark,8446,Chigwell,D,37119,6,"GOURLAY, Chris",Australian Labor Party,1
TAS,319,Clark,8446,Chigwell,E,37942,0,E Above-the-line Votes,Legalise Cannabis Australia,35
TAS,319,Clark,8446,Chigwell,E,37610,1,"OWEN, Matt",Legalise Cannabis Australia,4
TAS,319,Clark,8446,Chigwell,E,37612,2,"FITZGIBBON, Oliver",Legalise Cannabis Australia,0
TAS,319,Clark,8446,Chigwell,F,37933,0,F Above-the-line Votes,"Shooters, Fishers and Farmers Party",17
TAS,319,Clark,8446,Chigwell,F,36364,1,"WILLIAMS, Ray","Shooters, Fishers and Farmers Party",4
TAS,319,Clark,8446,Chigwell,F,36369,2,"DI FALCO, Carlo","Shooters, Fishers and Farmers Party",0
TAS,319,Clark,8446,Chigwell,F,36372,3,"JONES, Brenton Ronald","Shooters, Fishers and Farmers Party",0
TAS,319,Clark,8446,Chigwell,G,37943,0,G Above-the-line Votes,Australian Federation Party,2
TAS,319,Clark,8446,Chigwell,G,37791,1,"BROOMHALL, Ray",Australian Federation Party,2
TAS,319,Clark,8446,Chigwell,G,37793,2,"STRINGER, Justin",Australian Federation Party,0
TAS,319,Clark,8446,Chigwell,H,37931,0,H Above-the-line Votes,The Local Party,3
TAS,319,Clark,8446,Chigwell,H,37054,1,"MINSHULL, Leanne",The Local Party,4
TAS,319,Clark,8446,Chigwell,H,37062,2,"POULTON, Linda",The Local Party,1
TAS,319,Clark,8446,Chigwell,H,37066,3,"VAN RAAY, Lara",The Local Party,0
TAS,319,Clark,8446,Chigwell,I,37938,0,I Above-the-line Votes,The Greens,64
TAS,319,Clark,8446,Chigwell,I,37423,1,"WHISH-WILSON, Peter",The Greens,23
TAS,319,Clark,8446,Chigwell,I,37427,2,"BLEYER, Vanessa",The Greens,1
TAS,319,Clark,8446,Chigwell,I,37431,3,"BADGER, Tabatha",The Greens,4
TAS,319,Clark,8446,Chigwell,J,37935,0,J Above-the-line Votes,Liberal Democrats,22
TAS,319,Clark,8446,Chigwell,J,37012,1,"FIELD, Topher",Liberal Democrats,3
TAS,319,Clark,8446,Chigwell,J,37021,2,"CROFT, Chris",Liberal Democrats,0
TAS,319,Clark,8446,Chigwell,K,37930,0,K Above-the-line Votes,United Australia Party,12
TAS,319,Clark,8446,Chigwell,K,36282,1,"ADAMS, Diana",United Australia Party,1
TAS,319,Clark,8446,Chigwell,K,36293,2,"HENNESSY, Alan",United Australia Party,0
TAS,319,Clark,8446,Chigwell,L,37937,0,L Above-the-line Votes,Liberal,122
TAS,319,Clark,8446,Chigwell,L,37124,1,"DUNIAM, Jonno",Liberal,13
TAS,319,Clark,8446,Chigwell,L,37131,2,"ASKEW, Wendy",Liberal,5
TAS,319,Clark,8446,Chigwell,L,37132,3,"ABETZ, Eric",Liberal,27
TAS,319,Clark,8446,Chigwell,M,37941,0,M Above-the-line Votes,Jacqui Lambie Network,61
TAS,319,Clark,8446,Chigwell,M,37425,1,"TYRRELL, Tammy",Jacqui Lambie Network,9
TAS,319,Clark,8446,Chigwell,M,37430,2,"GROAT, Sarah",Jacqui Lambie Network,0
TAS,319,Clark,8446,Chigwell,M,37432,3,"LAMBIE, Tom",Jacqui Lambie Network,8
TAS,319,Clark,8446,Chigwell,N,37939,0,N Above-the-line Votes,Informed Medical Options Party,2
TAS,319,Clark,8446,Chigwell,N,37346,1,"KERSHAW, Lynne",Informed Medical Options Party,1
TAS,319,Clark,8446,Chigwell,N,37368,2,"PICKERING, Matthew",Informed Medical Options Party,0
TAS,319,Clark,8446,Chigwell,UG,37794,1,"CROTHERS, Steve",Independent,2
TAS,319,Clark,8446,Chigwell,UG,36253,2,"EDWARDS, Fenella",Independent,1
TAS,319,Clark,8446,Chigwell,ZZ,0,99,INFORMAL,,59
TAS,319,Clark,8447,Claremont,A,37932,0,A Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,6
TAS,319,Clark,8447,Claremont,A,36347,1,"DUDLEY, Todd",Sustainable Australia Party - Stop Overdevelopment / Corruption,1
TAS,319,Clark,8447,Claremont,A,36352,2,"LOCKWOOD, Daria",Sustainable Australia Party - Stop Overdevelopment / Corruption,1
TAS,319,Clark,8447,Claremont,B,37936,0,B Above-the-line Votes,Pauline Hanson's One Nation,39
TAS,319,Clark,8447,Claremont,B,37419,1,"MAV, Steve",Pauline Hanson's One Nation,9
TAS,319,Clark,8447,Claremont,B,37421,2,"BUTTON, Norelle",Pauline Hanson's One Nation,1
TAS,319,Clark,8447,Claremont,C,37934,0,C Above-the-line Votes,Animal Justice Party,10
TAS,319,Clark,8447,Claremont,C,36512,1,"DAVIS, Ivan",Animal Justice Party,2
TAS,319,Clark,8447,Claremont,C,36517,2,"THOMAS-WURTH, Virginia",Animal Justice Party,0
TAS,319,Clark,8447,Claremont,D,37940,0,D Above-the-line Votes,Australian Labor Party,327
TAS,319,Clark,8447,Claremont,D,37063,1,"URQUHART, Anne",Australian Labor Party,31
TAS,319,Clark,8447,Claremont,D,37079,2,"POLLEY, Helen",Australian Labor Party,16
TAS,319,Clark,8447,Claremont,D,37085,3,"RAINBIRD, Kate",Australian Labor Party,10
TAS,319,Clark,8447,Claremont,D,37103,4,"HULME, Daniel",Australian Labor Party,7
TAS,319,Clark,8447,Claremont,D,37113,5,"ROBERTS, Wayne",Australian Labor Party,1
TAS,319,Clark,8447,Claremont,D,37119,6,"GOURLAY, Chris",Australian Labor Party,4
TAS,319,Clark,8447,Claremont,E,37942,0,E Above-the-line Votes,Legalise Cannabis Australia,41
TAS,319,Clark,8447,Claremont,E,37610,1,"OWEN, Matt",Legalise Cannabis Australia,6
TAS,319,Clark,8447,Claremont,E,37612,2,"FITZGIBBON, Oliver",Legalise Cannabis Australia,0
TAS,319,Clark,8447,Claremont,F,37933,0,F Above-the-line Votes,"Shooters, Fishers and Farmers Party",19
TAS,319,Clark,8447,Claremont,F,36364,1,"WILLIAMS, Ray","Shooters, Fishers and Farmers Party",3
TAS,319,Clark,8447,Claremont,F,36369,2,"DI FALCO, Carlo","Shooters, Fishers and Farmers Party",0
TAS,319,Clark,8447,Claremont,F,36372,3,"JONES, Brenton Ronald","Shooters, Fishers and Farmers Party",0
TAS,319,Clark,8447,Claremont,G,37943,0,G Above-the-line Votes,Australian Federation Party,2
TAS,319,Clark,8447,Claremont,G,37791,1,"BROOMHALL, Ray",Australian Federation Party,0
TAS,319,Clark,8447,Claremont,G,37793,2,"STRINGER, Justin",Australian Federation Party,1
TAS,319,Clark,8447,Claremont,H,37931,0,H Above-the-line Votes,The Local Party,8
TAS,319,Clark,8447,Claremont,H,37054,1,"MINSHULL, Leanne",The Local Party,1
TAS,319,Clark,8447,Claremont,H,37062,2,"POULTON, Linda",The Local Party,0
TAS,319,Clark,8447,Claremont,H,37066,3,"VAN RAAY, Lara",The Local Party,0
TAS,319,Clark,8447,Claremont,I,37938,0,I Above-the-line Votes,The Greens,81
TAS,319,Clark,8447,Claremont,I,37423,1,"WHISH-WILSON, Peter",The Greens,30
TAS,319,Clark,8447,Claremont,I,37427,2,"BLEYER, Vanessa",The Greens,4
TAS,319,Clark,8447,Claremont,I,37431,3,"BADGER, Tabatha",The Greens,5
TAS,319,Clark,8447,Claremont,J,37935,0,J Above-the-line Votes,Liberal Democrats,14
TAS,319,Clark,8447,Claremont,J,37012,1,"FIELD, Topher",Liberal Democrats,3
TAS,319,Clark,8447,Claremont,J,37021,2,"CROFT, Chris",Liberal Democrats,0
TAS,319,Clark,8447,Claremont,K,37930,0,K Above-the-line Votes,United Australia Party,15
TAS,319,Clark,8447,Claremont,K,36282,1,"ADAMS, Diana",United Australia Party,2
TAS,319,Clark,8447,Claremont,K,36293,2,"HENNESSY, Alan",United Australia Party,1
TAS,319,Clark,8447,Claremont,L,37937,0,L Above-the-line Votes,Liberal,174
TAS,319,Clark,8447,Claremont,L,37124,1,"DUNIAM, Jonno",Liberal,9
TAS,319,Clark,8447,Claremont,L,37131,2,"ASKEW, Wendy",Liberal,2
TAS,319,Clark,8447,Claremont,L,37132,3,"ABETZ, Eric",Liberal,31
TAS,319,Clark,8447,Claremont,M,37941,0,M Above-the-line Votes,Jacqui Lambie Network,64
TAS,319,Clark,8447,Claremont,M,37425,1,"TYRRELL, Tammy",Jacqui Lambie Network,8
TAS,319,Clark,8447,Claremont,M,37430,2,"GROAT, Sarah",Jacqui Lambie Network,2
TAS,319,Clark,8447,Claremont,M,37432,3,"LAMBIE, Tom",Jacqui Lambie Network,5
TAS,319,Clark,8447,Claremont,N,37939,0,N Above-the-line Votes,Informed Medical Options Party,2
TAS,319,Clark,8447,Claremont,N,37346,1,"KERSHAW, Lynne",Informed Medical Options Party,0
TAS,319,Clark,8447,Claremont,N,37368,2,"PICKERING, Matthew",Informed Medical Options Party,0
TAS,319,Clark,8447,Claremont,UG,37794,1,"CROTHERS, Steve",Independent,1
TAS,319,Clark,8447,Claremont,UG,36253,2,"EDWARDS, Fenella",Independent,2
TAS,319,Clark,8447,Claremont,ZZ,0,99,INFORMAL,,53
TAS,319,Clark,8448,Collinsvale,A,37932,0,A Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,2
TAS,319,Clark,8448,Collinsvale,A,36347,1,"DUDLEY, Todd",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
